timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,loss_pi_loss,loss_v_loss,loss_entropy_loss
917504.0,415.72869873046875,8451.0,28.0,9.149999618530273,1.0,282.0,129.525,49.0,-0.009660433259947846,0.15581674998005232,2.0931483705838523
933888.0,423.0750620365143,8568.0,48.0,9.699999809265137,0.0,502.0,148.6,40.0,-0.009660433259947846,0.15581674998005232,2.0931483705838523
950272.0,430.4126958847046,8682.0,28.0,9.75,0.0,352.0,147.25,34.0,-0.009660433259947846,0.15581674998005232,2.0931483705838523
966656.0,437.78319096565247,8809.0,41.0,9.175000190734863,0.0,376.0,135.025,40.0,-0.00988806151629736,0.15581674998005232,2.0931483705838523
983040.0,445.1071071624756,8921.0,49.0,7.599999904632568,0.0,570.0,132.3,32.0,-0.00988806151629736,0.15581674998005232,2.0931483705838523
999424.0,452.46221685409546,9030.0,33.0,10.350000381469727,0.0,430.0,153.725,53.0,-0.00988806151629736,0.15581674998005232,2.0931483705838523
1015808.0,459.77318811416626,9133.0,44.0,11.300000190734863,0.0,569.0,157.075,56.0,-0.00988806151629736,0.15581674998005232,2.0931483705838523
1032192.0,467.12995862960815,9243.0,27.0,9.75,0.0,394.0,148.375,58.0,-0.00988806151629736,0.15581674998005232,2.0811698734760284
1048576.0,474.4630846977234,9355.0,45.0,11.350000381469727,0.0,506.0,160.375,57.0,-0.00988806151629736,0.15581674998005232,2.055425614118576
1064960.0,481.82115054130554,9466.0,37.0,10.375,0.0,387.0,145.875,59.0,-0.00988806151629736,0.15581674998005232,2.0204771608114243
1081344.0,489.1616439819336,9572.0,23.0,9.175000190734863,0.0,225.0,138.65,65.0,-0.00988806151629736,0.15581674998005232,2.0204771608114243
1097728.0,496.53690123558044,9691.0,53.0,11.524999618530273,1.0,451.0,153.4,66.0,-0.00988806151629736,0.15581674998005232,1.9910037815570831
1114112.0,503.871258020401,9794.0,24.0,9.350000381469727,0.0,327.0,147.85,55.0,-0.00988806151629736,0.15581674998005232,1.9910037815570831
1130496.0,511.213543176651,9898.0,31.0,9.25,0.0,378.0,137.375,41.0,-0.010041355524056902,0.15581674998005232,1.9910037815570831
1146880.0,518.5916967391968,9997.0,56.0,12.274999618530273,0.0,576.0,161.475,59.0,-0.010041355524056902,0.15581674998005232,1.9910037815570831
1163264.0,525.927524805069,10095.0,34.0,13.024999618530273,1.0,367.0,174.35,71.0,-0.010041355524056902,0.15581674998005232,1.990352859099706
1179648.0,533.2524657249451,10197.0,45.0,11.024999618530273,0.0,467.0,150.975,60.0,-0.010041355524056902,0.15581674998005232,1.9633572945992153
1196032.0,540.5864925384521,10301.0,51.0,14.274999618530273,0.0,547.0,182.1,47.0,-0.010041355524056902,0.15581674998005232,1.947734961907069
1212416.0,547.9633820056915,10407.0,37.0,10.925000190734863,2.0,373.0,144.025,64.0,-0.010041355524056902,0.15581674998005232,1.9295756816864014
1228800.0,555.2862694263458,10514.0,69.0,13.050000190734863,0.0,577.0,173.55,65.0,-0.010041355524056902,0.15581674998005232,1.9281486868858337
1245184.0,562.6408023834229,10619.0,44.0,12.175000190734863,1.0,483.0,164.825,59.0,-0.011573356983717531,0.15581674998005232,1.9281486868858337
1261568.0,569.96484375,10726.0,36.0,10.100000381469727,1.0,364.0,148.475,56.0,-0.011573356983717531,0.15581674998005232,1.9281486868858337
1277952.0,577.3227043151855,10818.0,50.0,10.425000190734863,1.0,509.0,150.15,64.0,-0.011573356983717531,0.15581674998005232,1.9141771097977955
1294336.0,584.6451563835144,10913.0,33.0,13.0,0.0,326.0,167.45,51.0,-0.011573356983717531,0.15581674998005232,1.9095153907934825
1310720.0,592.0074744224548,11019.0,56.0,12.550000190734863,0.0,575.0,166.325,63.0,-0.011573356983717531,0.15581674998005232,1.9095153907934825
1327104.0,599.3433446884155,11110.0,67.0,14.100000381469727,2.0,577.0,181.85,74.0,-0.011573356983717531,0.15581674998005232,1.8873023589452107
1343488.0,606.7082550525665,11192.0,46.0,14.524999618530273,2.0,497.0,185.375,74.0,-0.011573356983717531,0.15581674998005232,1.8873023589452107
1359872.0,614.0837483406067,11290.0,44.0,14.350000381469727,0.0,541.0,181.55,62.0,-0.011573356983717531,0.15581674998005232,1.8869682103395462
1376256.0,621.418557882309,11380.0,55.0,13.699999809265137,0.0,577.0,173.675,51.0,-0.011573356983717531,0.15581674998005232,1.880023866891861
1392640.0,628.7428932189941,11478.0,68.0,13.475000381469727,1.0,576.0,164.375,33.0,-0.011823292647022754,0.15581674998005232,1.880023866891861
1409024.0,636.0971276760101,11567.0,45.0,13.774999618530273,0.0,574.0,181.125,74.0,-0.011823292647022754,0.15581674998005232,1.880023866891861
1425408.0,643.4772596359253,11650.0,38.0,13.024999618530273,0.0,389.0,170.725,56.0,-0.011823292647022754,0.15581674998005232,1.8477118611335754
1441792.0,650.8208870887756,11749.0,64.0,14.024999618530273,1.0,570.0,173.7,51.0,-0.011823292647022754,0.15581674998005232,1.8477118611335754
1458176.0,658.13378739357,11840.0,50.0,14.100000381469727,1.0,514.0,170.85,71.0,-0.011823292647022754,0.15581674998005232,1.8477118611335754
1474560.0,665.4744408130646,11930.0,46.0,15.850000381469727,0.0,426.0,193.225,56.0,-0.011823292647022754,0.15581674998005232,1.8477118611335754
1490944.0,672.7986013889313,12023.0,47.0,12.425000190734863,0.0,424.0,166.55,48.0,-0.011823292647022754,0.15581674998005232,1.8477118611335754
1507328.0,680.1433699131012,12115.0,58.0,15.350000381469727,2.0,575.0,184.8,62.0,-0.011823292647022754,0.15581674998005232,1.8477118611335754
1523712.0,687.4596498012543,12203.0,44.0,16.200000762939453,2.0,484.0,202.6,45.0,-0.011823292647022754,0.15581674998005232,1.8344568560520809
1540096.0,694.860315322876,12287.0,35.0,13.25,1.0,489.0,164.15,54.0,-0.011823292647022754,0.15581674998005232,1.8344568560520809
1556480.0,702.1919479370117,12367.0,57.0,19.475000381469727,0.0,577.0,232.825,71.0,-0.011823292647022754,0.15581674998005232,1.8091109891732533
1572864.0,709.5510251522064,12448.0,67.0,18.325000762939453,0.0,577.0,223.875,70.0,-0.011823292647022754,0.15581674998005232,1.8091109891732533
1589248.0,716.8687887191772,12532.0,59.0,20.25,1.0,575.0,233.175,61.0,-0.011823292647022754,0.15581674998005232,1.8091109891732533
1605632.0,724.2163376808167,12614.0,62.0,15.699999809265137,1.0,576.0,189.95,68.0,-0.011823292647022754,0.15581674998005232,1.8091109891732533
1622016.0,731.5348529815674,12697.0,56.0,15.574999809265137,2.0,574.0,206.5,66.0,-0.011823292647022754,0.15581674998005232,1.8091109891732533
1638400.0,738.8815252780914,12769.0,56.0,16.75,1.0,573.0,219.15,65.0,-0.011823292647022754,0.15581674998005232,1.8091109891732533
1654784.0,746.2384016513824,12857.0,59.0,15.350000381469727,1.0,577.0,189.65,56.0,-0.013480500609148294,0.15581674998005232,1.8091109891732533
1671168.0,753.5482296943665,12926.0,56.0,17.475000381469727,0.0,519.0,213.075,68.0,-0.013480500609148294,0.15581674998005232,1.7963117559750874
1687552.0,760.9204921722412,13001.0,60.0,18.174999237060547,0.0,574.0,222.975,63.0,-0.013480500609148294,0.15581674998005232,1.7963117559750874
1703936.0,768.2518277168274,13081.0,55.0,15.350000381469727,0.0,571.0,205.675,50.0,-0.013480500609148294,0.15581674998005232,1.7963117559750874
1720320.0,775.6108446121216,13163.0,66.0,19.674999237060547,1.0,577.0,223.275,36.0,-0.013480500609148294,0.15581674998005232,1.7963117559750874
1736704.0,782.980215549469,13233.0,63.0,14.399999618530273,0.0,576.0,185.375,61.0,-0.013480500609148294,0.15581674998005232,1.7891840189695358
1753088.0,790.3373212814331,13310.0,69.0,23.049999237060547,0.0,576.0,260.225,50.0,-0.013480500609148294,0.15581674998005232,1.7891840189695358
1769472.0,797.6458044052124,13379.0,68.0,15.75,0.0,561.0,198.525,62.0,-0.013480500609148294,0.15581674998005232,1.7891840189695358
1785856.0,804.9791994094849,13456.0,67.0,17.600000381469727,0.0,576.0,212.525,75.0,-0.013480500609148294,0.15581674998005232,1.7891840189695358
1802240.0,812.3001570701599,13528.0,66.0,19.450000762939453,0.0,577.0,233.775,59.0,-0.013480500609148294,0.15581674998005232,1.7891840189695358
1818624.0,819.6622090339661,13597.0,56.0,17.75,1.0,576.0,219.1,64.0,-0.013480500609148294,0.15581674998005232,1.7891840189695358
1835008.0,826.9700314998627,13676.0,61.0,14.225000381469727,1.0,576.0,197.225,79.0,-0.013480500609148294,0.15581674998005232,1.7891840189695358
1851392.0,834.3758389949799,13752.0,64.0,18.075000762939453,1.0,577.0,220.875,48.0,-0.013480500609148294,0.15581674998005232,1.7891840189695358
1867776.0,841.6906127929688,13822.0,60.0,19.274999618530273,4.0,577.0,225.75,72.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
1884160.0,849.0966515541077,13901.0,44.0,16.424999237060547,2.0,509.0,216.85,50.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
1900544.0,856.4146201610565,13978.0,59.0,15.800000190734863,1.0,574.0,198.6,66.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
1916928.0,863.7693312168121,14050.0,63.0,21.725000381469727,1.0,577.0,244.5,66.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
1933312.0,871.1321465969086,14120.0,49.0,18.600000381469727,3.0,577.0,224.025,56.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
1949696.0,878.474636554718,14175.0,55.0,23.024999618530273,1.0,576.0,273.175,73.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
1966080.0,885.8193783760071,14238.0,58.0,20.075000762939453,1.0,576.0,241.75,69.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
1982464.0,893.1604292392731,14301.0,83.0,28.5,2.0,577.0,309.775,58.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
1998848.0,900.5349450111389,14376.0,73.0,21.299999237060547,2.0,576.0,243.775,59.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2015232.0,907.8834419250488,14443.0,68.0,17.0,1.0,577.0,210.8,59.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2031616.0,915.2073125839233,14525.0,71.0,18.325000762939453,0.0,577.0,222.4,39.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2048000.0,922.5559396743774,14581.0,58.0,20.725000381469727,1.0,576.0,250.825,62.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2064384.0,929.8730540275574,14643.0,60.0,25.825000762939453,1.0,577.0,304.3,64.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2080768.0,937.2624135017395,14707.0,62.0,19.149999618530273,0.0,577.0,229.6,67.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2097152.0,944.6573760509491,14784.0,68.0,21.274999618530273,1.0,577.0,239.925,90.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2113536.0,951.9761962890625,14852.0,57.0,17.75,0.0,577.0,216.6,58.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2129920.0,959.372873544693,14911.0,62.0,23.024999618530273,0.0,577.0,260.75,59.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2146304.0,966.6807217597961,14976.0,63.0,26.274999618530273,1.0,576.0,313.325,63.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2162688.0,974.0482287406921,15042.0,60.0,20.450000762939453,0.0,577.0,255.575,58.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2179072.0,981.3525595664978,15107.0,69.0,20.049999237060547,3.0,576.0,237.25,67.0,-0.013480500609148294,0.15581674998005232,1.7729290972153346
2195456.0,988.6913204193115,15182.0,70.0,19.774999618530273,0.0,577.0,238.625,19.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2211840.0,996.029461145401,15244.0,71.0,21.950000762939453,1.0,577.0,245.25,79.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2228224.0,1003.3683059215546,15315.0,74.0,19.549999237060547,1.0,576.0,225.825,89.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2244608.0,1010.7445192337036,15382.0,66.0,18.274999618530273,1.0,577.0,223.1,69.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2260992.0,1018.1019139289856,15455.0,70.0,22.524999618530273,0.0,577.0,263.6,46.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2277376.0,1025.4725573062897,15520.0,62.0,17.850000381469727,0.0,577.0,227.025,65.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2293760.0,1032.8129334449768,15582.0,72.0,22.0,0.0,577.0,256.55,53.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2310144.0,1040.1844952106476,15651.0,70.0,19.125,0.0,577.0,238.8,56.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2326528.0,1047.532618522644,15707.0,64.0,18.649999618530273,1.0,577.0,242.975,71.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2342912.0,1054.8557345867157,15760.0,62.0,27.350000381469727,4.0,577.0,313.9,65.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2359296.0,1062.257797241211,15823.0,61.0,23.274999618530273,2.0,577.0,276.175,42.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2375680.0,1069.5670204162598,15875.0,65.0,22.350000381469727,3.0,576.0,267.55,77.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2392064.0,1076.9367306232452,15942.0,63.0,22.100000381469727,1.0,572.0,260.225,54.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2408448.0,1084.2703003883362,16021.0,57.0,20.575000762939453,1.0,577.0,255.35,41.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2424832.0,1091.6195373535156,16086.0,63.0,13.800000190734863,0.0,577.0,187.425,67.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2441216.0,1098.9407725334167,16145.0,59.0,20.950000762939453,0.0,577.0,254.225,73.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2457600.0,1106.2914247512817,16201.0,73.0,21.200000762939453,2.0,577.0,240.775,77.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2473984.0,1113.6044852733612,16272.0,67.0,20.850000381469727,1.0,577.0,262.275,44.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2490368.0,1120.9568054676056,16330.0,62.0,24.274999618530273,3.0,577.0,285.1,72.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2506752.0,1128.380244731903,16390.0,73.0,22.75,1.0,576.0,266.375,64.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2523136.0,1135.7546017169952,16461.0,64.0,18.825000762939453,1.0,576.0,235.325,73.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2539520.0,1143.1062026023865,16523.0,58.0,19.924999237060547,0.0,577.0,234.575,55.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2555904.0,1150.4142014980316,16589.0,58.0,23.5,0.0,577.0,266.4,34.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2572288.0,1157.815885066986,16660.0,61.0,23.049999237060547,1.0,576.0,259.475,62.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2588672.0,1165.138263463974,16732.0,70.0,21.950000762939453,0.0,549.0,249.35,72.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2605056.0,1172.539838552475,16794.0,67.0,21.674999237060547,0.0,577.0,255.925,57.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2621440.0,1179.9109828472137,16848.0,61.0,25.375,2.0,576.0,281.525,58.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2637824.0,1187.3196167945862,16915.0,75.0,20.299999237060547,1.0,577.0,245.725,55.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2654208.0,1194.6225893497467,16970.0,67.0,22.174999237060547,1.0,577.0,251.45,71.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2670592.0,1201.9658524990082,17030.0,69.0,22.75,0.0,577.0,259.9,54.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2686976.0,1209.2943289279938,17097.0,68.0,27.225000381469727,1.0,577.0,305.225,65.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2703360.0,1216.635575056076,17151.0,58.0,18.5,1.0,577.0,229.15,64.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2719744.0,1223.9502439498901,17217.0,67.0,27.625,0.0,577.0,309.05,36.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2736128.0,1231.3667397499084,17285.0,58.0,23.049999237060547,0.0,577.0,267.125,54.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2752512.0,1238.6831028461456,17349.0,66.0,22.149999618530273,1.0,577.0,260.45,68.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2768896.0,1246.0123291015625,17422.0,72.0,19.399999618530273,1.0,577.0,233.175,61.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2785280.0,1253.3299589157104,17485.0,63.0,22.25,0.0,577.0,264.075,52.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2801664.0,1260.7400448322296,17542.0,69.0,25.024999618530273,0.0,577.0,281.7,27.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2818048.0,1268.0459444522858,17617.0,68.0,22.375,1.0,576.0,243.85,48.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2834432.0,1275.3940408229828,17669.0,52.0,18.274999618530273,2.0,577.0,220.2,69.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2850816.0,1282.7318258285522,17736.0,73.0,27.049999237060547,1.0,577.0,289.15,52.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2867200.0,1290.0736684799194,17799.0,65.0,18.0,1.0,574.0,222.4,75.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2883584.0,1297.3808634281158,17864.0,72.0,25.424999237060547,0.0,576.0,285.6,63.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2899968.0,1304.72838306427,17931.0,77.0,21.575000762939453,0.0,577.0,247.375,59.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2916352.0,1312.0447797775269,17981.0,74.0,24.850000381469727,0.0,577.0,276.55,76.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2932736.0,1319.3946132659912,18047.0,68.0,24.950000762939453,2.0,577.0,280.7,52.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2949120.0,1326.7331113815308,18100.0,70.0,20.725000381469727,1.0,577.0,245.7,66.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2965504.0,1334.036037683487,18177.0,65.0,20.924999237060547,0.0,575.0,254.75,56.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2981888.0,1341.397556066513,18232.0,65.0,17.5,2.0,577.0,206.3,65.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
2998272.0,1348.7274553775787,18298.0,71.0,20.5,0.0,576.0,244.85,57.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
3014656.0,1356.081735610962,18369.0,68.0,20.899999618530273,1.0,577.0,250.525,70.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
3031040.0,1363.4202527999878,18422.0,70.0,25.575000762939453,1.0,577.0,270.9,56.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
3047424.0,1370.7762718200684,18484.0,76.0,24.274999618530273,1.0,577.0,269.725,64.0,-0.01585224208732446,0.15581674998005232,1.7729290972153346
